match_id,league_division,round,date,kickoff_time,attendance,capacity,stadium,city,home_team,away_team,home_goals,away_goals,result,home_formation,away_formation,home_team_rating,away_team_rating,home_shots_total,away_shots_total,home_shots_on_target,away_shots_on_target,home_shots_off_target,away_shots_off_target,home_shots_inside_box,away_shots_inside_box,home_shots_outside_box,away_shots_outside_box,home_headed_goals,away_headed_goals,home_hit_woodwork,away_hit_woodwork,home_corners,away_corners,home_free_kicks,away_free_kicks,home_throw_ins,away_throw_ins,home_fouls_committed,away_fouls_committed,home_offsides,away_offsides,home_yellow_cards,away_yellow_cards,home_red_cards,away_red_cards,home_goalkeeper_saves,away_goalkeeper_saves,home_possession_pct,away_possession_pct,home_touches_opp_box,away_touches_opp_box,home_passes_pct,away_passes_pct,home_passes_successful,away_passes_successful,home_passes_total,away_passes_total,home_long_passes_pct,away_long_passes_pct,home_long_passes_successful,away_long_passes_successful,home_long_passes_total,away_long_passes_total,home_passes_final_third_pct,away_passes_final_third_pct,home_passes_final_third_successful,away_passes_final_third_successful,home_passes_final_third_total,away_passes_final_third_total,home_crosses_pct,away_crosses_pct,home_crosses_successful,away_crosses_successful,home_crosses_total,away_crosses_total,home_big_chances,away_big_chances,home_duels_won,away_duels_won,home_errors_leading_to_shot,away_errors_leading_to_shot,home_errors_leading_to_goal,away_errors_leading_to_goal,home_accurate_through_passes,away_accurate_through_passes,home_tackles_pct,away_tackles_pct,home_tackles_successful,away_tackles_successful,home_tackles_total,away_tackles_total,home_shots_blocked,away_shots_blocked,home_clearances,away_clearances,home_interceptions,away_interceptions,home_xg,away_xg,home_xgot,away_xgot,home_xa,away_xa,home_xgot_faced,away_xgot_faced,home_goals_prevented,away_goals_prevented
2uocuQ4j,Copa Sudamericana,Final,"March 05, 2026",12:00 AM,,24264,Estadio Olímpico de la UCV,Caracas,Caracas (Ven),Metropolitanos (Ven),1,0,H,4-2-3-1,4-4-2,6.9,6.7,7,6,2,1,4,2,4,4,3,2,,,0,0,4,2,9,13,22,17,13,9,1,4,3,2,0,0,1,2,61,39,19,13,82,77,386,236,472,308,52,48,33,30,64,62,70,63,92,61,132,97,28,38,7,6,25,16,1,2,37,53,0,0,0,0,0,0,58,67,7,14,12,21,1,3,17,20,8,7,0.49,0.58,0.36,0.20,0.56,1.10,0.20,0.36,0.20,0.36
44Ri17R9,Copa Sudamericana,Final,"March 06, 2026",02:30 AM,,42000,Estadio Inca Garcilaso de la Vega,Cusco,Cienciano (Per),FBC Melgar (Per),2,1,H,4-2-3-1,4-1-4-1,6.6,7.7,18,7,3,3,9,3,8,5,10,2,,,0,0,6,3,8,10,22,21,10,8,1,4,3,2,0,0,2,2,51,49,17,15,74,71,247,248,334,349,38,35,26,31,69,89,60,56,73,67,122,120,26,40,9,4,34,10,2,0,53,36,0,0,0,0,1,0,63,67,10,4,16,6,6,1,28,36,5,8,1.43,0.38,1.46,0.76,1.36,0.51,0.76,1.46,-0.24,0.46
I79QpnsT,Copa Sudamericana,Final,"March 04, 2026",12:00 AM,2000,60235,Estadio Centenario,Montevideo,Montevideo City (Uru),Defensor Sp. (Uru),1,0,H,4-3-3,4-2-3-1,6.9,7.6,10,9,4,3,3,6,3,4,7,5,1,0,0,0,7,3,14,13,23,25,13,14,2,0,4,4,0,0,3,3,43,57,17,16,70,74,200,285,286,386,38,36,28,20,74,56,63,46,72,44,115,95,17,21,3,4,18,19,1,0,62,62,0,0,0,0,0,0,41,37,7,7,17,19,3,0,36,36,13,10,0.40,0.31,0.88,0.29,0.44,0.29,0.29,0.88,0.29,-0.12
CpJJzl4N,Copa Sudamericana,Final,"March 05, 2026",04:00 AM,,16540,Estadio Alejandro Serrano Aguilar,Cuenca,Dep. Cuenca (Ecu),Libertad (Ecu),3,0,H,4-2-3-1,4-4-2,7.3,7.6,20,16,7,4,9,4,9,8,11,8,,,1,0,2,5,10,13,18,16,13,10,4,0,1,3,0,0,3,4,43,57,15,16,77,82,229,328,297,401,45,40,25,21,56,52,64,65,60,76,94,117,33,16,6,3,18,19,4,3,42,39,1,1,0,1,0,1,62,78,8,7,13,9,4,8,29,24,5,3,1.59,0.82,1.43,0.31,0.57,0.94,0.31,1.43,0.31,-1.57
MFr3bg4l,Copa Sudamericana,Final,"March 04, 2026",12:00 AM,,30700,Estadio Olímpico Patria,Sucre,Independiente (Bol),Guabira (Bol),1,0,H,4-2-3-1,4-3-3,8.0,7.1,14,19,2,6,9,8,7,11,7,8,,,1,0,5,3,12,10,30,23,10,12,5,1,4,1,0,0,6,2,47,53,27,19,69,74,211,248,304,333,40,43,22,28,55,65,50,56,44,41,88,73,54,35,7,7,13,20,1,3,48,46,2,1,0,0,1,1,60,40,9,6,15,15,3,5,26,19,6,9,0.94,1.66,0.14,0.61,1.11,0.87,0.61,0.14,0.61,0.14
045weCAt,Copa Sudamericana - Group Stage,1,"April 08, 2026",12:00 AM,,30700,Estadio Olímpico Patria,Sucre,Independiente (Bol),Racing Club (Arg),1,3,A,4-1-4-1,4-3-3,5.4,6.1,13,14,5,7,6,5,9,10,4,4,,,0,0,1,4,13,12,30,20,12,13,1,0,1,3,0,0,4,3,49,51,14,22,77,81,279,316,364,390,40,50,17,34,42,68,55,74,55,92,100,125,6,0,1,0,16,8,7,1,46,49,1,1,2,0,0,0,56,63,9,10,16,16,2,2,19,20,10,7,2.44,1.18,1.92,2.57,0.38,0.47,2.57,1.92,-0.43,0.92
t09kVRRp,Copa Sudamericana,Final,"March 06, 2026",04:00 AM,,16500,Estadio 9 de Mayo,Machala,Orense (Ecu),Macara (Ecu),0,1,A,4-1-4-1,4-1-4-1,6.4,7.1,11,11,2,4,7,6,6,3,5,8,,,0,1,8,5,8,9,27,11,9,8,2,0,1,1,0,0,3,2,52,48,18,12,77,74,294,261,384,352,33,32,19,22,58,69,52,65,51,79,99,121,21,15,5,3,24,20,1,1,48,52,0,0,0,0,1,0,46,68,6,13,13,19,2,1,25,46,8,12,0.50,0.49,0.09,0.35,0.65,0.34,0.35,0.09,-0.65,0.09
C2ZZoZXP,Copa Sudamericana - Group Stage,1,"April 08, 2026",02:00 AM,8430,14087,Estadio El Teniente,Rancagua,O'Higgins (Chi),Millonarios (Col),2,0,H,4-3-3,5-3-2,7.1,7.6,11,7,6,3,4,3,6,6,5,1,1,0,0,0,7,6,15,10,26,23,10,15,4,2,1,4,0,1,3,4,48,52,14,15,81,80,264,294,327,367,46,45,26,25,56,56,53,58,44,48,83,83,32,38,7,6,22,16,5,1,41,39,1,0,0,0,0,0,67,47,10,8,15,17,1,1,18,26,16,7,1.29,0.42,1.41,0.64,0.88,0.20,0.64,1.41,0.64,-0.59
vqVHrvfo,Copa Sudamericana,Final,"March 06, 2026",12:00 AM,,44164,Estadio Defensores del Chaco,Asunción,Nacional Asuncion (Par),Recoleta (Par),1,2,A,4-2-3-1,4-3-3,5.9,6.4,12,2,6,1,4,1,6,2,6,0,1,0,0,0,8,1,17,12,37,21,12,17,0,1,3,3,0,0,0,5,56,44,19,6,79,77,317,250,400,326,34,46,16,16,47,35,66,49,75,26,114,53,10,38,3,3,30,8,3,0,50,53,0,2,0,1,0,0,67,72,12,13,18,18,2,0,13,41,4,12,1.06,0.14,1.97,0.36,0.61,0.11,0.36,1.97,-0.64,0.97
vLnVirXb,Copa Sudamericana,Final,"March 05, 2026",02:30 AM,,44164,Estadio Defensores del Chaco,Asunción,Sportivo Trinidense (Par),Olimpia Asuncion (Par),0,1,A,4-4-2,4-3-3,7.4,6.7,16,19,9,8,4,8,10,11,6,8,,,0,0,4,2,11,13,23,18,13,11,2,2,4,2,1,0,7,9,34,66,24,24,64,81,162,400,252,491,48,45,33,29,69,65,52,69,54,103,103,150,38,29,6,6,16,21,2,0,62,51,1,0,0,0,0,0,62,64,8,7,13,11,3,3,40,38,5,11,1.15,1.02,1.95,2.09,0.69,1.14,2.09,1.95,1.09,1.95
8xYr3Tdc,Copa Sudamericana,Final,"March 05, 2026",02:30 AM,,48665,Estadio Nacional Julio Martínez Prádanos,Santiago de Chile,U. De Chile (Chi),Palestino (Chi),1,2,A,3-4-2-1,4-1-4-1,5.5,6.3,12,13,2,2,3,6,7,9,5,4,1,1,0,1,7,5,13,7,23,17,7,13,1,0,0,2,0,0,0,1,66,34,17,19,83,68,408,168,493,247,43,38,26,18,60,47,74,65,83,54,112,83,18,56,4,9,22,16,2,1,45,52,1,1,0,0,0,0,55,72,6,13,11,18,7,5,15,29,11,11,0.99,1.05,0.76,1.44,1.30,0.75,1.44,0.76,-0.56,-0.24
